id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
184829,USU,UTC,NA,PreservedSpecimen,USU:UTC:34343,UTC00034343,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,Kimberly Pierson,1995,NA,NA,NA,NA,NA,Marion Ownby,NA,1423,1937-08-10,NA,1937,8,10,222,NA,NA,NA,Dry meadow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fruiting,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Archuleta,NA,"Meadow near Archuleta Creek, Tierra Amarilla Land Grant, San Juan Mountains.",NA,0,NA,37.027777,-106.555465,NA,210,NA,NA,NA,GeoLocate,reviewed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-23T02:12:04Z,34343,16,a446340a-defb-4661-ae56-b4bc59a2e7b0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=184829
187225,USU,UTC,NA,PreservedSpecimen,USU:UTC:42557,UTC00042557,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,Mary E. Barkworth,2012,NA,NA,NA,NA,NA,Reed C. Rollins,NA,1461,1936-07-26,NA,1936,7,26,208,NA,NA,NA,Open hillside,NA,Bunches 2 to 8 inches in diameter,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Boulder,NA,"Near Meyers gulch, about 18 mi NW of Sapinero",NA,0,NA,39.970627,-105.352833,NA,1091,39° 57.470' N 105° 20.719' W,Barkworth,Google Maps + Geolocate,GeoLocate,reviewed,Wow - lot of searching to find the Gulch,2740,NA,NA,NA,NA,9000ft,NA,NA,NA,2025-04-23T02:12:04Z,42557,16,5a5fc8a4-1dfe-4732-b51c-028dcfdb0d1f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=187225
195920,USU,UTC,NA,PreservedSpecimen,USU:UTC:78364,UTC00078364,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,Mary E. Barkworth,2012,NA,NA,NA,NA,NA,William A. Weber,NA,3656,1947-08-28,NA,1947,8,28,240,NA,NA,NA,Rocky talus  west slope,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Montrose,NA,Uncompahgre Plateau; 1 mi west of Windy Point,NA,0,NA,38.457252,-108.558011,NA,1666,NA,NA,NA,GeoLocate,reviewed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-23T02:12:04Z,78364,16,e116a6b6-ed9a-4a15-b3e9-d1fe1091112e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=195920
199381,USU,UTC,NA,PreservedSpecimen,USU:UTC:92599,UTC00092599,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,LC Anderson,NA,474.1,1956-07-11,NA,1956,7,11,193,NA,NA,NA,Frequent in moist soil of meadow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Wyoming,Teton,NA,12 mi E of Driggs ID; Scout Camp  btw Teton FC and Treasure Mt; btw Teton Cr and road,NA,0,NA,43.7558333,-110.9333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-23T02:12:04Z,92599,16,637b32ae-0e81-4e33-9fbe-c313c71d237d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=199381
200350,USU,UTC,NA,PreservedSpecimen,USU:UTC:97559,UTC00097559,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,Laurel K. Andertone,2010,NA,NA,NA,NA,NA,William Barmore,NA,s.n.,1959-10-14,NA,1959,10,14,287,NA,NA,NA,Infrequent along trail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Moffat,NA,Dinosaur N.M. ; Along trail to Harper's [Hoper's on label.Corner,NA,0,NA,40.388112,-109.01801,NA,16481,NA,Barkworth,Google Maps+Geolocate,GeoLocate,reviewed,"midway between Dinosaur and Harpers Corner, uncertainty includes both",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-23T02:12:04Z,97559,16,2be1f752-6627-4408-aeaf-df9ab3b5ba77,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=200350
205643,USU,UTC,NA,PreservedSpecimen,USU:UTC:113706,UTC00113706,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,Mary E. Barkworth,2012,NA,NA,NA,NA,NA,Don Lyngolds,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,Steep slopes in deep loam soil.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fruiting,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,San Miguel,NA,Lizard Head Pass.,NA,0,NA,37.810262,-107.911439,NA,301,NA,Barkworth,NA,GeoLocate,reviewed,Moved to elevation,3050,NA,NA,NA,NA,10000ft,NA,NA,NA,2025-04-23T02:12:04Z,113706,16,8f874ffe-2777-4265-a8f7-65160692fc89,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=205643
212545,USU,UTC,NA,PreservedSpecimen,USU:UTC:138262,UTC00138262,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,Beverly J. Albee,NA,1481,1973-07-09,NA,1973,7,9,190,NA,NA,NA,Floodplain of Little Grey's River; disturbed by man and cows,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Wyoming,Lincoln,NA,Skull Cr and Little Grey's River  8 mi up river from Alpine; Pine Creek Quad,NA,0,NA,43.1530556,-110.8702778,NA,NA,NA,NA,NA,NA,NA,NA,1853,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-23T02:12:04Z,138262,16,c1f729b8-f9f4-4873-b9df-5eb38884a7f0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=212545
217732,USU,UTC,NA,PreservedSpecimen,USU:UTC:154717,UTC00154717,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,LM Shultz; JS Shultz,NA,3017,1978-08-26,NA,1978,8,26,238,NA,NA,NA,Common in open meadow  Agropyron trachycaulum-Artemisia tridentata type,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Wyoming,Lincoln,NA,Bridger-Teton National Forest ; La Barge Meadows at Little Corral Cr  S of Salt River Range  31 mi W of La Barge,NA,0,NA,42.4986111,-110.6930556,NA,NA,NA,NA,NA,NA,NA,NA,2621,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-23T02:12:04Z,154717,16,df79f039-0efd-49e3-86ff-80b423ec5048,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=217732
217963,USU,UTC,NA,PreservedSpecimen,USU:UTC:155629,UTC00155629,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,JS Shultz,NA,358,1978-08-28,NA,1978,8,28,240,NA,NA,NA,Limestone ridge with Spruce/Fir (whitebark pine below),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Wyoming,Sublette,NA,Deadline Ridge; 22 airmiles SW of Big Piney  below Bald Knoll,NA,0,NA,42.3991667,-110.4736111,NA,NA,NA,NA,NA,NA,NA,NA,3048,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-23T02:12:04Z,155629,16,12514813-989f-41d1-90f2-69a717b6be3e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=217963
220174,USU,UTC,NA,PreservedSpecimen,USU:UTC:162576,UTC00162576,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,JS Shultz,NA,677,1979-08-15,NA,1979,8,15,227,NA,NA,NA,In deep clay soil below lodgepole and fir; w/ Geranium  Thalictrum  and Aster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Wyoming,Lincoln,NA,Wyoming Range  Blind Bull Rd below Blind Bull Lake,NA,0,NA,42.9447222,-110.6525,NA,NA,NA,NA,NA,NA,NA,NA,2316,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-23T02:12:04Z,162576,16,a9efce22-0c6c-40e0-b5f9-cfcdba03a56b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=220174
225084,USU,UTC,NA,PreservedSpecimen,USU:UTC:177301,UTC00177301,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,Mary E. Barkworth,2012,NA,NA,NA,NA,NA,Vlad Siplivinsky,NA,4824,1982-08-13,NA,1982,8,13,225,NA,NA,NA,Northeast slope  timberline.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,San Miguel,NA,Uncompahgre National Forest ; Lone Cone.,NA,0,NA,37.89121,-108.252812,NA,561,NA,Barkworth,NA,GeoLocate,reviewed,Used elevation for guidance,3510,NA,NA,NA,NA,11520ft,NA,NA,NA,2025-04-23T02:12:04Z,177301,16,eedb8a93-4805-4a06-8ac9-ee19a5be6a24,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=225084
227448,USU,UTC,NA,PreservedSpecimen,USU:UTC:184683,UTC00184683,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,Mary E. Barkworth,2012,NA,NA,NA,NA,NA,W.A. Weber,Hans Beck,16896,1983-08-01,NA,1983,8,1,213,NA,NA,NA,Oak-sagebrush zone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Montrose,NA,Gunnison N.M. ; Black Canyon; South rim at Ranger residence and utility area,NA,0,NA,38.5752778,-107.7133333,NA,10000,NA,NA,NA,NA,NA,"The elevation shows on mountains, not in canyon",2470,NA,NA,NA,NA,8100ft,NA,NA,NA,2025-04-23T02:12:04Z,184683,16,4933efc7-372b-4539-ba70-a4685fc88ed8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=227448
230612,USU,UTC,NA,PreservedSpecimen,USU:UTC:193239,UTC00193239,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,Betsy Neely,Assumed to be collection date,NA,NA,NA,NA,NA,Betsy Neely,Alan Carpenter,2364,1984-08-10,NA,1984,8,10,223,NA,NA,Used by C. Roche to illustrate Achnatherum lettermanii in FNA 24,Alpine slopes with Carex nigricans and Poa scabrella association; SE-facing slope above Missouri Basin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carex nigricans, Poa scabrella",Flowering,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Chaffee,NA,San Isabel National Forest ; Elkhead Pass between Missouri Mtn and Mt Belford Sawatch Range N of Continental Divide,NA,0,NA,38.95167,-106.36667,NA,301,TRS: T12S R80W sec SPCO,Barkworth,NA,GeoLocate,reviewed,NA,3960,NA,NA,NA,NA,13000ft,NA,NA,NA,2025-04-23T02:12:04Z,193239,16,9ff0b61e-41f7-44cf-a242-b70ca599f4e6,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=230612
231485,USU,UTC,NA,PreservedSpecimen,USU:UTC:195721,UTC00195721,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,AT Carpenter,NA,85,1982-07-21,NA,1982,7,21,202,NA,NA,NA,In drainage swale; voucher for Elokol/Sorenson Mine Ecosystem Reconstruction Project,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Wyoming,Lincoln,NA,Green River Basin; nr Elkol  6 airmiles SW of Kemerer,NA,0,NA,41.7313889,-110.6447222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-23T02:12:04Z,195721,16,29c84a07-d4c3-4894-8dc4-4d083309d18d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=231485
259297,USU,UTC,NA,PreservedSpecimen,USU:UTC:208593,UTC00208593,NA,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,Mary E. Barkworth; C Gilbert,NA,4278,1983-07-21,NA,1983,7,21,202,NA,NA,NA,2000-2500 m. Undisturbed  east facingslope  Artemisia rigida dominant.  Stipa nelsonii Linum lewisii Calochortus nuttallii also present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,US,Wyoming,Lincoln,NA,Kemmerer Coal Mine  ca 1 mi west of Kemmerer; research plots for ecosystem reconstruction study,NA,0,NA,41.7919444,-110.5597222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-04-23T02:12:04Z,208593,16,12952b30-9a0a-4261-9096-fae0a6d7ea02,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=259297
503698,CS,NA,NA,PreservedSpecimen,c84f1706-e562-4a7c-b6f7-7a3988179339,140935,57434,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,L Snyder 175,NA,NA,1936-08-15,NA,1936,8,15,228,NA,15 Aug 1936,NA,muddy Loam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Delta County,NA,"Grand Mesa, Hayrack Park",NA,0,NA,39.04,-107.94,WGS84,NA,NA,NA,NA,NA,NA,NA,2286,NA,NA,NA,NA,7500ft.,NA,en,NA,2017-01-16T18:09:48Z,39933,30,c84f1706-e562-4a7c-b6f7-7a3988179339,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=503698
503699,CS,NA,NA,PreservedSpecimen,2e4e6c08-dcdf-4c6a-8364-51b7348d4ac7,140933,26108,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,D Mahaffey,NA,NA,1941-07-02,NA,1941,7,2,183,NA,2 Jul 1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Delta County,NA,Surface Ck E of Cedaredge,NA,0,NA,38.87,-107.94,WGS84,NA,NA,NA,NA,NA,NA,NA,1950,NA,NA,NA,NA,6398ft.,NA,en,NA,2017-01-16T18:09:48Z,39931,30,2e4e6c08-dcdf-4c6a-8364-51b7348d4ac7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=503699
503700,CS,NA,NA,PreservedSpecimen,55ef30df-facb-4554-9712-4b30af41322d,140934,57481,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,V Goodwin 127,NA,NA,1936-08-21,NA,1936,8,21,234,NA,21 Aug 1936,NA,dry loamy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Eagle County,NA,"Shrine Pass near Redcliff, Turkey Ck",NA,0,NA,39.54,-106.24,WGS84,NA,NA,NA,NA,NA,NA,NA,3048,NA,NA,NA,NA,10000ft.,NA,en,NA,2017-01-16T18:09:48Z,39932,30,55ef30df-facb-4554-9712-4b30af41322d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=503700
503701,CS,NA,NA,PreservedSpecimen,30244713-d175-4183-a053-d0acc22021ad,140945,67863,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,R Popp & M Waters 82-348,NA,NA,1982-07-08,NA,1982,7,8,189,NA,8 Jul 1982,NA,loam of ridgetop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemisia, Amelanchier, Koeleria",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Garfield County,NA,2.5 mi SW of jct of Porcupine Gulch & Connley Gulch,NA,0,NA,39.65,-108.24,WGS84,NA,NA,NA,NA,NA,NA,NA,2598,NA,NA,NA,NA,8524ft.,NA,en,NA,2017-01-16T18:09:34Z,39942,30,30244713-d175-4183-a053-d0acc22021ad,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=503701
503702,CS,NA,NA,PreservedSpecimen,0f92671f-37ca-44b6-af9c-51d4da20f962,140943,66387,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,P Nicholas 206,NA,NA,1981-07-17,NA,1981,7,17,198,NA,17 Jul 1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Garfield County,NA,Main Elk Ck,NA,0,NA,39.52,-107.51,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,2017-01-16T18:09:34Z,39941,30,0f92671f-37ca-44b6-af9c-51d4da20f962,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=503702
503703,CS,NA,NA,PreservedSpecimen,1721c23b-403c-4fa8-8197-5804b3a37d62,140944,66325,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,Paula Nicholas,NA,259,1981-08-18,NA,1981,8,18,230,NA,18 Aug 1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Garfield County,NA,Wheeler Gulch E End of Roan Plateau,NA,0,NA,39.51,-108.07,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,2017-01-16T18:09:33Z,8521,30,1721c23b-403c-4fa8-8197-5804b3a37d62,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=503703
503704,CS,NA,NA,PreservedSpecimen,fdaa0e6d-99e8-48c2-a7d7-8d9507f8c9ee,140942,32933,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,J Langenheim 971,NA,NA,1950-08-13,NA,1950,8,13,225,NA,13 Aug 1950,NA,open meadow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Gunnison County,NA,"Teocalli Mt, vicinity of Gothic",NA,0,NA,38.95,-106.99,WGS84,NA,NA,NA,NA,NA,NA,NA,3261,NA,NA,NA,NA,10699ft.,NA,en,NA,2017-01-16T18:09:33Z,39940,30,fdaa0e6d-99e8-48c2-a7d7-8d9507f8c9ee,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=503704
503705,CS,NA,NA,PreservedSpecimen,f8dc2531-bd2f-4953-9eab-51cab45fe90c,140940,42611,Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Stipeae|Achnatherum,Plantae,Magnoliophyta,NA,Poales,Poaceae,Achnatherum lettermanii,2133,(Vasey) Barkworth,Achnatherum,NA,lettermanii,NA,NA,NA,NA,Species,NA,NA,NA,NA,NA,NA,NA,J Barrell 129-59,NA,NA,1959-08-11,NA,1959,8,11,223,NA,11 Aug 1959,NA,rocky dry S facing slope,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,United States,US,Colorado,Gunnison County,NA,"above Lake Irwin, ca 7 mi W of Crested Butte",NA,0,NA,38.87,-107.1,WGS84,NA,NA,NA,NA,NA,NA,NA,3261,NA,NA,NA,NA,10699ft.,NA,en,NA,2017-01-16T18:09:33Z,39938,30,f8dc2531-bd2f-4953-9eab-51cab45fe90c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=503705
